AGENT.ID,TotalIn,TotalOut,Movements,NetBalance
907,205774262,76663791,7,129110471
908,0,120336593,5,-120336593
909,0,34993946,2,-34993946
910,21313174,1399564,4,19913610
911,0,7067279,2,-7067279
912,585170201,372778502,91,212391699
913,0,96602526,4,-96602526
914,0,72462783,5,-72462783
915,0,5741807371,20,-5741807371
916,0,13658413,3,-13658413
917,0,91077982,16,-91077982
918,491512151,12075992,56,479436159
919,0,308259,1,-308259
920,0,191924472,10,-191924472
921,0,22956148,2,-22956148
922,834869212,35517110,90,799352102
923,0,2931232,1,-2931232
924,729412781,776809188,76,-47396407
925,0,24606514,4,-24606514
926,0,3241413,1,-3241413
927,0,30221453,4,-30221453
928,0,14945498,1,-14945498
929,0,3708632,4,-3708632
930,0,4149046,1,-4149046
931,0,250742724,8,-250742724
932,0,21155696,2,-21155696
933,0,4862227097,11,-4862227097
934,0,211096015,43,-211096015
935,0,67360634,15,-67360634
936,0,1722148,2,-1722148
937,0,688014,1,-688014
938,0,47284825,4,-47284825
939,0,4737407520,49,-4737407520
940,0,2786529,3,-2786529
941,0,6023922,4,-6023922
942,0,75714265,14,-75714265
943,0,6051619,1,-6051619
944,0,12197018,2,-12197018
945,0,172445,1,-172445
946,0,233501,1,-233501
947,0,3151543,1,-3151543
948,51058145,0,4,51058145
949,0,7272323,1,-7272323
950,20869407,26996833,14,-6127426
951,6343656,227935336,8,-221591680
952,0,10696730,5,-10696730
953,373870606,35484292,75,338386314
954,0,22498243,7,-22498243
955,0,1867743,1,-1867743
956,0,21568700,4,-21568700
957,0,7122033795,136,-7122033795
958,416938452,151942512,55,264995940
959,0,78145691,1,-78145691
960,0,10105094,1,-10105094
961,0,1766948717,3,-1766948717
962,0,13016337976,5,-13016337976
963,0,6961253311,124,-6961253311
964,313945938,262294152,14,51651786
965,0,236650000,58,-236650000
966,0,9367511,1,-9367511
967,2945120129,1010996763,243,1934123366
968,0,24228642,3,-24228642
969,5107791,4909754,6,198037
970,0,184188175,26,-184188175
971,0,27408147,6,-27408147
972,0,76785404,25,-76785404
973,2018967822,238234926,344,1780732896
974,0,7822477,1,-7822477
975,0,4381024,2,-4381024
976,0,6668626,2,-6668626
977,0,1626811040,16,-1626811040
978,0,3772724,1,-3772724
979,0,7907643,1,-7907643
980,0,26428,1,-26428
981,0,120826635,7,-120826635
982,0,28377,1,-28377
983,124384984,884911008,30,-760526024
984,0,11100426,6,-11100426
985,0,1539343,1,-1539343
986,0,3618987,2,-3618987
987,0,29164174,20,-29164174
988,0,32723296,5,-32723296
989,0,36130243,7,-36130243
990,0,72238817,1,-72238817
991,0,304500839,23,-304500839
992,0,3369858,4,-3369858
993,0,3130424,1,-3130424
994,0,37603386,3,-37603386
995,0,949379,1,-949379
996,0,17788818,5,-17788818
997,0,127725,1,-127725
998,0,20261520,2,-20261520
999,0,8310137,3,-8310137
1000,0,7565488,1,-7565488
1001,0,39216777,19,-39216777
1002,0,1519417078,29,-1519417078
1003,0,10562386,1,-10562386
1004,0,5504109,2,-5504109
1005,0,56189273,8,-56189273
1006,767478232,50801999,41,716676233
1007,0,39910006,11,-39910006
1008,0,10858548,1,-10858548
1009,0,15471948,3,-15471948
1010,0,17889972,1,-17889972
1011,0,134767519,5,-134767519
1012,0,50111965,1,-50111965
1013,0,123687326,10,-123687326
1014,70583505,1336120371,70,-1265536866
1015,0,8101527,5,-8101527
1016,697464926,23401505,41,674063421
1017,5454909,0,2,5454909
1018,0,12493922,4,-12493922
1019,0,2189852,1,-2189852
1020,0,45865713,1,-45865713
1021,0,31399415,5,-31399415
1022,0,93561820,28,-93561820
1023,0,73533893,25,-73533893
1024,0,20562098,3,-20562098
1025,0,9519185648,49,-9519185648
1026,0,169984516,66,-169984516
1027,0,21325090,6,-21325090
1028,0,8027164,2,-8027164
1029,2124079702,134941086,263,1989138616
1030,0,5644844,2,-5644844
1031,0,7168923704,115,-7168923704
1032,0,4178836,5,-4178836
1033,0,43099858,8,-43099858
1034,0,14961549,3,-14961549
1035,0,14826618,14,-14826618
1036,0,58989132,1,-58989132
1037,0,10098846,2,-10098846
1038,0,560202,1,-560202
1039,0,40599007,1,-40599007
1040,152345711,162426070,52,-10080359
1041,0,11175087,6,-11175087
1042,0,48420734,10,-48420734
1043,0,124189208,28,-124189208
1044,0,764219264,142,-764219264
1045,0,114248388,33,-114248388
1046,10756107,0,2,10756107
1047,0,12048224,3,-12048224
1048,0,815429131,62,-815429131
1049,0,460065,1,-460065
1050,0,6158374,2,-6158374
1051,0,17534663,4,-17534663
1052,0,12504685,5,-12504685
1053,0,1794311,1,-1794311
1054,0,77463701,12,-77463701
1055,0,23345047,6,-23345047
1056,0,1245322,1,-1245322
1057,0,21470669,2,-21470669
1058,0,54133183,7,-54133183
1059,0,71850852,14,-71850852
1060,0,16328328,3,-16328328
1061,0,1397136,1,-1397136
1062,0,1261076,1,-1261076
1063,0,2644013,1,-2644013
1064,0,6922848,3,-6922848
1065,0,717606,2,-717606
1066,0,70667646,18,-70667646
1067,0,7786782,2,-7786782
1068,0,66272386,5,-66272386
1069,0,7802814206,41,-7802814206
1070,0,4515628,1,-4515628
1071,485831610,1183406503,74,-697574893
1072,0,9003565,3,-9003565
1073,0,3068319,2,-3068319
1074,0,1358800,2,-1358800
1075,0,78944602,2,-78944602
1076,0,8459402,2,-8459402
1077,0,61642612,22,-61642612
1078,0,431406478,20,-431406478
1079,0,21521469,2,-21521469
1080,2447918085,177540621,276,2270377464
1081,0,99650185,9,-99650185
1082,0,61422318,3,-61422318
1083,0,14841017,5,-14841017
1084,0,10754889095,88,-10754889095
1085,0,1608521,1,-1608521
1086,0,6703740,3,-6703740
1087,0,44897028,13,-44897028
1088,2812567,0,2,2812567
1089,1188406092,2929907776,175,-1741501684
1090,0,686256251,14,-686256251
1091,0,13449674,2,-13449674
1092,0,34388784,7,-34388784
1093,1259397407,13260709,44,1246136698
1094,0,13967850,3,-13967850
1095,0,26493701,2,-26493701
1096,0,18394815,4,-18394815
1097,0,10873254,2,-10873254
1098,0,24257679,8,-24257679
1099,0,169826380,9,-169826380
1100,0,18628436,2,-18628436
1101,0,210337,1,-210337
1102,0,4357072,3,-4357072
1103,0,3069708,1,-3069708
1104,0,31837468,3,-31837468
1105,258693245,20639204,41,238054041
1106,0,14088673,1,-14088673
1107,0,877906,3,-877906
1108,0,73178053,23,-73178053
1109,0,65278509,14,-65278509
1110,0,532822,1,-532822
1111,0,6707447,2,-6707447
1112,0,14360477,1,-14360477
1113,0,75863069,4,-75863069
1114,0,29702771,5,-29702771
1115,0,17868068089,63,-17868068089
1116,0,149282235,50,-149282235
1117,0,37841465,15,-37841465
1118,0,28021138,5,-28021138
1119,0,5342298,2,-5342298
1120,0,4122206,5,-4122206
1121,0,23783324,4,-23783324
1122,0,708606,1,-708606
1123,0,24553131,7,-24553131
1124,0,6333389182,23,-6333389182
1125,0,22159765,11,-22159765
1126,0,15684495,3,-15684495
1127,0,1505913363,2,-1505913363
1128,0,3142268,1,-3142268
1129,0,29936670,8,-29936670
1130,0,15044609,5,-15044609
1131,0,49220963,1,-49220963
1132,0,11777250,5,-11777250
1133,0,153196413,5,-153196413
1134,0,41453073,3,-41453073
1135,0,53253724,13,-53253724
1136,0,16823914,7,-16823914
1137,0,17560535,5,-17560535
1138,0,784465727,23,-784465727
1139,223428657,0,19,223428657
1140,28385212,24232877,5,4152335
1141,0,50727940,18,-50727940
1142,153569804,4279163,32,149290641
1143,0,220006477,3,-220006477
1144,0,1757434642,30,-1757434642
1145,0,53879662,1,-53879662
1146,341570251,76206707,7,265363544
1147,0,225324594,13,-225324594
1148,0,12041761,1,-12041761
1149,0,7867849,3,-7867849
1150,0,12243718,3,-12243718
1151,64037473,0,5,64037473
1152,0,49026882,7,-49026882
1153,0,10576613,2,-10576613
1154,2837088,7269643,3,-4432555
1155,0,464566,1,-464566
1156,0,13490010,7,-13490010
1157,0,5975730,4,-5975730
1158,0,43257773,4,-43257773
1159,0,13891494,1,-13891494
1160,0,38319697,1,-38319697
1161,0,9109723,2,-9109723
1162,0,455028620,26,-455028620
1163,3440877654,360484147,183,3080393507
1164,0,25155293,9,-25155293
1165,0,6750143,1,-6750143
1166,0,2001858,5,-2001858
1167,0,2458128899,167,-2458128899
1168,0,5980119638,214,-5980119638
1169,0,14130145002,195,-14130145002
1170,0,2594426,1,-2594426
1171,0,52424486,17,-52424486
1172,0,105686410,14,-105686410
1173,0,6612375,2,-6612375
1174,0,14042649,8,-14042649
1175,0,61384544,10,-61384544
1176,0,30819941,8,-30819941
1177,401901132,0,24,401901132
1178,0,48076163,14,-48076163
1179,0,347509699,84,-347509699
1180,0,2401640939,165,-2401640939
1181,0,16743363,12,-16743363
1182,0,1260746,1,-1260746
1183,0,2636901,1,-2636901
1184,0,28954752,3,-28954752
1185,0,1688530502,70,-1688530502
1186,420697139,1615635,33,419081504
1187,0,16156532,1,-16156532
1188,0,15081963,1,-15081963
1189,0,97568522,4,-97568522
1190,0,15051244,1,-15051244
1191,722256928,119970905,63,602286023
1192,0,51964144,2,-51964144
1193,0,41085263,12,-41085263
1194,0,151793856,33,-151793856
1195,0,17720690,4,-17720690
1196,0,7735129,1,-7735129
1197,315733345,146883088,39,168850257
1198,0,56345175,17,-56345175
1199,0,16459507,5,-16459507
1200,0,97890442,6,-97890442
1201,0,92436308,10,-92436308
1202,0,64899554,16,-64899554
1203,0,6798446,1,-6798446
1204,0,77663660,20,-77663660
1205,0,139753295,15,-139753295
1206,0,2782275650,10,-2782275650
1207,0,11459777543,37,-11459777543
1208,0,22510353,2,-22510353
1209,0,6642233,1,-6642233
1210,0,567199,2,-567199
1211,0,40333039,13,-40333039
1212,0,3050466,2,-3050466
1213,0,4414282,2,-4414282
1214,0,69598150,21,-69598150
1215,0,123359934,31,-123359934
1216,0,125201609,29,-125201609
1217,0,52918259,14,-52918259
1218,0,5554642870,33,-5554642870
1219,0,41672837,13,-41672837
1220,0,2099187,1,-2099187
1221,0,1977836,3,-1977836
1222,0,2146927,2,-2146927
1223,0,7466228866,66,-7466228866
1224,0,61424757,17,-61424757
1225,0,95638392,34,-95638392
1226,0,2944751,4,-2944751
1227,0,1655110917,52,-1655110917
1228,0,138426277,32,-138426277
1229,0,155893976,34,-155893976
1230,0,10221191,3,-10221191
1231,0,160916938,4,-160916938
1232,0,6388672,1,-6388672
1233,0,367583404,89,-367583404
1234,0,149298958,36,-149298958
1235,0,1962709728,14,-1962709728
1236,0,43035797,4,-43035797
1237,4401167165,1821192799,236,2579974366
1238,0,72890628,5,-72890628
1239,0,8541076,3,-8541076
1240,0,90173998,30,-90173998
1241,401733733,101173011,119,300560722
1242,0,3252132,1,-3252132
1243,0,11409746197,55,-11409746197
1244,0,2339282974,36,-2339282974
1245,0,34363129,11,-34363129
1246,5489454,635119484,42,-629630030
1247,0,6425919724,1,-6425919724
1248,0,2150755,1,-2150755
1249,0,1820104774,95,-1820104774
1250,0,60894402,6,-60894402
1251,0,21181640,2,-21181640
1252,0,57895309,15,-57895309
1253,0,3050203249,18,-3050203249
1254,0,6943452,1,-6943452
1255,0,41810070,4,-41810070
1256,8763439,10418258011,53,-10409494572
1257,0,104701646,23,-104701646
1258,3266357,55697744,18,-52431387
1259,0,258407,1,-258407
1260,0,477084,2,-477084
1261,0,131360943,29,-131360943
1262,0,25898400,5,-25898400
1263,0,28712080,3,-28712080
1264,0,29449050,2,-29449050
1265,0,6792436,2,-6792436
1266,0,17815774,5,-17815774
1267,0,498637067,123,-498637067
1268,0,49548684,23,-49548684
1269,0,3406672151,23,-3406672151
1270,0,2244527763,47,-2244527763
1271,0,171543989,35,-171543989
1272,0,5093407,1,-5093407
1273,0,39221566,1,-39221566
1274,0,9713107,2,-9713107
1275,0,2838741,3,-2838741
1276,0,112093410,2,-112093410
1277,0,1345134590,42,-1345134590
1278,0,21571,1,-21571
1279,0,19853187,2,-19853187
1280,0,3457447007,24,-3457447007
1281,0,7551993,2,-7551993
1282,0,7856741,2,-7856741
1283,0,183156713,41,-183156713
1284,0,41240168,15,-41240168
1285,0,82102745,7,-82102745
1286,0,23103815,3,-23103815
1287,0,32918933,9,-32918933
1288,0,6395877,1,-6395877
1289,0,222869634,37,-222869634
1290,0,494294,1,-494294
1291,0,10041,1,-10041
1292,0,10369444,1,-10369444
1293,0,38654121,15,-38654121
1294,0,209585084,55,-209585084
1295,0,20503387,3,-20503387
1296,0,8814485,4,-8814485
1297,0,10412129,3,-10412129
1298,0,486437725,51,-486437725
1299,0,4845989938,40,-4845989938
1300,0,55292810,15,-55292810
1301,0,1086876,1,-1086876
1302,0,19434131,4,-19434131
1303,0,7078922,3,-7078922
1304,0,53892723,26,-53892723
1305,0,38857215,3,-38857215
1306,174244782,26202573,26,148042209
1307,0,2260403,1,-2260403
1308,0,483225238,115,-483225238
1309,0,15266066,3,-15266066
1310,0,143395573,6,-143395573
1311,0,122860896,17,-122860896
1312,0,272226908,56,-272226908
1313,0,162510898,26,-162510898
1314,0,53643787,5,-53643787
1315,0,1807202,2,-1807202
1316,0,7065105937,9,-7065105937
1317,0,1380925252,11,-1380925252
1318,0,48446828,6,-48446828
1319,0,915365,1,-915365
1320,0,89215926,30,-89215926
1321,0,34987277,7,-34987277
1322,0,79090704,25,-79090704
1323,0,166563571,36,-166563571
1324,0,173193154,43,-173193154
1325,0,62116552,30,-62116552
1326,0,23338221,9,-23338221
1327,0,14759611,2,-14759611
1328,0,306364,1,-306364
1329,339900649,9079813763,45,-8739913114
1330,28680092,0,3,28680092
1331,0,35792592,10,-35792592
1332,0,5078818,2,-5078818
1333,0,10292203,4,-10292203
1334,0,26925575,7,-26925575
1335,0,13231530,2,-13231530
1336,0,11156194,2,-11156194
1337,0,9783006,1,-9783006
1338,0,59108597,26,-59108597
1339,0,121250646,35,-121250646
1340,0,363530606,12,-363530606
1341,900977120,1598297110,72,-697319990
1342,0,5370089,1,-5370089
1343,0,60886901,19,-60886901
1344,128903044,944517657,83,-815614613
1345,0,3525330960,26,-3525330960
1346,0,4203051,1,-4203051
1347,0,63739812,2,-63739812
1348,7052374,0,3,7052374
1349,0,118602740,36,-118602740
1350,0,5122238,2,-5122238
1351,0,22965701,3,-22965701
1352,0,149111,1,-149111
1353,0,3352107050,4,-3352107050
1354,2500311554,2994001724,286,-493690170
1355,0,88330347,26,-88330347
1356,0,49663816,15,-49663816
1357,0,62206360,17,-62206360
1358,0,1351492,2,-1351492
1359,0,49911079,2,-49911079
1360,0,5630320,2,-5630320
1361,93207960,0,2,93207960
1362,176111646,4197248,18,171914398
1363,0,1685872563,103,-1685872563
1364,0,169681252,28,-169681252
1365,0,4226358138,34,-4226358138
1366,0,41067154,10,-41067154
1367,0,2666446610,37,-2666446610
1368,0,17222426,1,-17222426
1369,0,52884918,1,-52884918
1370,0,10447264,3,-10447264
1371,0,40112762,10,-40112762
1372,0,465577762,90,-465577762
1373,44935,106636677,33,-106591742
1374,0,15505102,2,-15505102
1375,0,6481785,7,-6481785
1376,0,379406757,41,-379406757
1377,0,647786264,143,-647786264
1378,0,19067368,9,-19067368
1379,0,8423737,3,-8423737
1380,0,1868185579,30,-1868185579
1381,1207429386,124720277,65,1082709109
1382,0,3109268,2,-3109268
1383,0,579328,2,-579328
1384,0,322003218,9,-322003218
1385,0,162462744,15,-162462744
1386,0,105161,1,-105161
1387,311422464,1129853,36,310292611
1388,0,124642531,11,-124642531
1389,0,4673358780,37,-4673358780
1390,0,92633202,16,-92633202
1391,0,32961707,18,-32961707
1392,0,12327058,7,-12327058
1393,1145222707,6184743427,90,-5039520720
1394,0,7732377,1,-7732377
1395,114539977,15555656,16,98984321
1396,0,9460115303,65,-9460115303
1397,0,22040563,2,-22040563
1398,0,2809663,1,-2809663
1399,0,35436280,6,-35436280
1400,0,4956528,5,-4956528
1401,0,4351313410,43,-4351313410
1402,0,66607763,2,-66607763
1403,0,70571446,11,-70571446
1404,0,10554991187,19,-10554991187
1405,0,15953885,2,-15953885
1406,0,72168,1,-72168
1407,0,446077184,23,-446077184
1408,0,7288498,2,-7288498
1409,0,9934810,4,-9934810
1410,0,153828452,22,-153828452
1411,0,7452225,3,-7452225
1412,0,231123560,7,-231123560
1413,0,65151295,3,-65151295
1414,0,4320313,1,-4320313
1415,0,3508765,4,-3508765
1416,0,1531758,1,-1531758
1417,0,160651995,7,-160651995
1418,84379600,182065939,20,-97686339
1419,0,50470399,1,-50470399
1420,0,13713134,1,-13713134
1421,0,313693552,11,-313693552
1422,0,182284364,13,-182284364
1423,0,508480296,19,-508480296
1424,1404346912,13636800,74,1390710112
1425,0,130296277,3,-130296277
1426,2532898555,6417008428,120,-3884109873
1427,2965752,130158844,11,-127193092
1428,0,42217987,4,-42217987
1429,427890214,0,5,427890214
1430,0,128794897,5,-128794897
1431,0,90711695,3,-90711695
1432,0,3702182,2,-3702182
1433,0,1609169880,37,-1609169880
1434,0,2097113,2,-2097113
1435,0,31281931,15,-31281931
1436,0,141260317,42,-141260317
1437,0,5194453848,25,-5194453848
1438,0,2435558838,39,-2435558838
1439,0,9962638,1,-9962638
1440,0,6639832,1,-6639832
1441,0,3834226,2,-3834226
1442,0,10073230549,52,-10073230549
1443,0,86880308,18,-86880308
1444,0,18633720,4,-18633720
1445,0,7679327702,6,-7679327702
1446,0,5613592,2,-5613592
1447,355621964,153085516,25,202536448
1448,23308639,0,6,23308639
1449,0,1915608,1,-1915608
1450,83455260,15446737,12,68008523
1451,0,5885527,1,-5885527
1452,0,183575128,33,-183575128
1453,0,9874504,7,-9874504
1454,0,21465584,8,-21465584
1455,0,250581,1,-250581
1456,0,14162246,3,-14162246
1457,0,29873837,9,-29873837
1458,0,7693635,4,-7693635
1459,0,23049935,4,-23049935
1460,0,719847,1,-719847
1461,0,178263933,19,-178263933
1462,0,170694502,15,-170694502
1463,0,4957232,3,-4957232
1464,0,218518069,55,-218518069
1465,0,1606420,2,-1606420
1466,0,28054556,9,-28054556
1467,0,38098823,9,-38098823
1468,0,82333816,20,-82333816
1469,0,112592936,22,-112592936
1470,0,192392222,18,-192392222
1471,0,32813457,8,-32813457
1472,0,13331786,1,-13331786
1473,0,2430297,1,-2430297
1474,0,22653237,8,-22653237
1475,0,8094652,2,-8094652
1476,0,93773703,38,-93773703
1477,0,86562533,19,-86562533
1478,0,26206482,13,-26206482
1479,0,4408243,1,-4408243
1480,0,54827987,13,-54827987
1481,0,5645766,1,-5645766
1482,0,8565567,4,-8565567
1483,0,87453701,19,-87453701
1484,0,3676277,1,-3676277
1485,0,181123937,4,-181123937
1486,0,20524057,1,-20524057
1487,0,21184012,1,-21184012
1488,0,12508974,4,-12508974
1489,0,632539,3,-632539
1490,0,21522987,1,-21522987
1491,0,51782945,10,-51782945
1492,0,12607881,1,-12607881
1493,0,4222730,2,-4222730
1494,0,2313063,1,-2313063
1495,0,85848309,17,-85848309
1496,2720926,0,1,2720926
1497,0,310333,1,-310333
1498,0,32386735,7,-32386735
1499,0,5318511,1,-5318511
1500,804671864,10837248579,70,-10032576715
1501,0,159753982,5,-159753982
1502,38774888,39530881,4,-755993
1503,0,37160922,1,-37160922
1504,0,3793643,1,-3793643
1505,0,184400741,14,-184400741
1506,0,200581023,52,-200581023
1507,0,53928521,5,-53928521
1508,0,12212327,1,-12212327
1509,0,15949518,3,-15949518
1510,0,2526715,1,-2526715
1511,0,25387560,2,-25387560
1512,0,58562933,2,-58562933
1513,0,52266334,7,-52266334
1514,0,241811725,14,-241811725
1515,0,12798204,7,-12798204
1516,146110320,0,7,146110320
1517,0,11910692,2,-11910692
1518,0,2822444,1,-2822444
1519,0,24013402,2,-24013402
1520,0,8413011,1,-8413011
1521,0,359264373,105,-359264373
1522,0,46040152,19,-46040152
1523,0,5849322,4,-5849322
1524,0,9003369,1,-9003369
1525,0,2776768,2,-2776768
1526,0,6346117934,14,-6346117934
1527,0,6097705,3,-6097705
1528,0,3149190532,31,-3149190532
1529,0,2646036379,7,-2646036379
1530,0,32840538,3,-32840538
1531,117918130,18594058,10,99324072
1532,0,168845285,5,-168845285
1533,0,7446064,1,-7446064
1534,0,7945455,1,-7945455
1535,0,35162422,1,-35162422
1536,0,10435680607,85,-10435680607
1537,188561154,14710517326,44,-14521956172
1538,122824828,69839456,33,52985372
1539,0,102515147,2,-102515147
1540,0,176530281,10,-176530281
1541,6145879,0,1,6145879
1542,1790485340,942151796,47,848333544
1543,0,143162053,10,-143162053
1544,0,5280029916,33,-5280029916
1545,0,188750950,16,-188750950
1546,0,187537971,15,-187537971
1547,0,101998786,4,-101998786
1548,0,1086534699,13,-1086534699
1549,582008056,19049713,50,562958343
1550,0,21943995,4,-21943995
1551,0,57268709,13,-57268709
1552,0,13047953,2,-13047953
1553,0,165371621,7,-165371621
1554,0,245785612,3,-245785612
1555,709900277,0,26,709900277
1556,0,20342124,4,-20342124
1557,0,21184235,3,-21184235
1558,0,141176714,38,-141176714
1559,0,1436153,1,-1436153
1560,0,4672157,2,-4672157
1561,0,51024605,12,-51024605
1562,0,10463472,3,-10463472
1563,0,7182319202,25,-7182319202
1564,0,45606608,8,-45606608
1565,0,14159413,8,-14159413
1566,0,77445401,5,-77445401
1567,0,1163402,1,-1163402
1568,0,9596927,6,-9596927
1569,0,14707259,5,-14707259
1570,0,11477807,2,-11477807
1571,0,2304570284,31,-2304570284
1572,0,14548895,2,-14548895
1573,0,64911516,7,-64911516
1574,0,8821118,3,-8821118
1575,0,4689735,1,-4689735
1576,0,29710302,11,-29710302
