Competidor,Producto,Fecha,Valor,Tipo,Experimento
Competidor3,Product2,2021-09-26,6237854.0,Real,Prophet Base
Competidor3,Product2,2021-10-03,6237854.0,Real,Prophet Base
Competidor3,Product2,2021-10-10,6728216.9,Real,Prophet Base
Competidor3,Product2,2021-10-17,6519097.1,Real,Prophet Base
Competidor3,Product2,2021-10-24,5931037.0,Real,Prophet Base
Competidor3,Product2,2021-10-31,6487923.0,Real,Prophet Base
Competidor3,Product2,2021-11-07,6621252.5,Real,Prophet Base
Competidor3,Product2,2021-11-14,5918193.3,Real,Prophet Base
Competidor3,Product2,2021-11-21,5805092.0,Real,Prophet Base
Competidor3,Product2,2021-11-28,6058136.7,Real,Prophet Base
Competidor3,Product2,2021-12-05,6710645.0,Real,Prophet Base
Competidor3,Product2,2021-12-12,5670886.3,Real,Prophet Base
Competidor3,Product2,2021-12-19,5344650.7,Real,Prophet Base
Competidor3,Product2,2021-12-26,5525284.0,Real,Prophet Base
Competidor3,Product2,2022-01-02,5525284.0,Real,Prophet Base
Competidor3,Product2,2022-01-09,5644853.0,Real,Prophet Base
Competidor3,Product2,2022-01-16,5409802.5,Real,Prophet Base
Competidor3,Product2,2022-01-23,5135088.1,Real,Prophet Base
Competidor3,Product2,2022-01-30,5148635.5,Real,Prophet Base
Competidor3,Product2,2022-02-06,5562459.0,Real,Prophet Base
Competidor3,Product2,2022-02-13,5516893.0,Real,Prophet Base
Competidor3,Product2,2022-02-20,5472750.6,Real,Prophet Base
Competidor3,Product2,2022-02-27,5694808.0,Real,Prophet Base
Competidor3,Product2,2022-03-06,6225994.1,Real,Prophet Base
Competidor3,Product2,2022-03-13,5728467.3,Real,Prophet Base
Competidor3,Product2,2022-03-20,5414075.2,Real,Prophet Base
Competidor3,Product2,2022-03-27,5681130.0,Real,Prophet Base
Competidor3,Product2,2022-04-03,6329095.5,Real,Prophet Base
Competidor3,Product2,2022-04-10,6096848.0,Real,Prophet Base
Competidor3,Product2,2022-04-17,5679140.5,Real,Prophet Base
Competidor3,Product2,2022-04-24,5529787.0,Real,Prophet Base
Competidor3,Product2,2022-05-01,5529787.0,Real,Prophet Base
Competidor3,Product2,2022-05-08,6212082.0,Real,Prophet Base
Competidor3,Product2,2022-05-15,6153621.451750111,Pronóstico,Prophet Base
Competidor3,Product2,2022-05-22,6078489.13730904,Pronóstico,Prophet Base
Competidor3,Product2,2022-05-29,5890313.686026914,Pronóstico,Prophet Base
Competidor3,Product2,2022-06-05,5700250.21403366,Pronóstico,Prophet Base
Competidor3,Product2,2022-06-12,5608449.606354948,Pronóstico,Prophet Base
Competidor3,Product2,2022-06-19,5609853.7137179095,Pronóstico,Prophet Base
Competidor3,Product2,2022-06-26,5636836.58915465,Pronóstico,Prophet Base
Competidor3,Product2,2022-07-03,5658666.318942263,Pronóstico,Prophet Base
Competidor3,Product2,2022-07-10,5696380.154414928,Pronóstico,Prophet Base
Competidor3,Product2,2022-07-17,5745393.403207701,Pronóstico,Prophet Base
Competidor3,Product2,2022-07-24,5738197.292740179,Pronóstico,Prophet Base
Competidor3,Product2,2022-07-31,5627704.308380787,Pronóstico,Prophet Base
Competidor3,Product2,2022-08-07,5490916.471303515,Pronóstico,Prophet Base
Competidor3,Product2,2022-08-14,5492113.633206829,Pronóstico,Prophet Base
Competidor3,Product2,2022-08-21,5709190.463230747,Pronóstico,Prophet Base
Competidor3,Product2,2022-08-28,6019381.929165756,Pronóstico,Prophet Base
Competidor3,Product2,2022-09-04,6202155.233160064,Pronóstico,Prophet Base
Competidor3,Product2,2022-09-11,6166868.6067392565,Pronóstico,Prophet Base
Competidor3,Product2,2022-09-18,6049090.493472934,Pronóstico,Prophet Base
Competidor3,Product2,2022-09-25,6056564.557838134,Pronóstico,Prophet Base
Competidor3,Product2,2022-10-02,6235508.1117641,Pronóstico,Prophet Base
Competidor3,Product2,2022-10-09,6425057.8463389,Pronóstico,Prophet Base
Competidor3,Product2,2022-10-16,6449547.832341003,Pronóstico,Prophet Base
Competidor3,Product2,2022-10-23,6321412.741142655,Pronóstico,Prophet Base
Competidor3,Product2,2022-10-30,6220766.328918184,Pronóstico,Prophet Base
Competidor4,Product1,2019-01-06,33437807.75,Real,Prophet Base
Competidor4,Product1,2019-01-13,35073558.45,Real,Prophet Base
Competidor4,Product1,2019-01-20,32645099.16,Real,Prophet Base
Competidor4,Product1,2019-01-27,34642263.42,Real,Prophet Base
Competidor4,Product1,2019-02-03,33675869.75,Real,Prophet Base
Competidor4,Product1,2019-02-10,36985648.41,Real,Prophet Base
Competidor4,Product1,2019-02-17,32974603.45,Real,Prophet Base
Competidor4,Product1,2019-02-24,35570467.0,Real,Prophet Base
Competidor4,Product1,2019-03-03,34079241.6,Real,Prophet Base
Competidor4,Product1,2019-03-10,38213896.75,Real,Prophet Base
Competidor4,Product1,2019-03-17,35174862.0,Real,Prophet Base
Competidor4,Product1,2019-03-24,37668439.0,Real,Prophet Base
Competidor4,Product1,2019-03-31,33837213.0,Real,Prophet Base
Competidor4,Product1,2019-04-07,37467298.75,Real,Prophet Base
Competidor4,Product1,2019-04-14,35800765.0,Real,Prophet Base
Competidor4,Product1,2019-04-21,38603352.54,Real,Prophet Base
Competidor4,Product1,2019-04-28,36404870.5,Real,Prophet Base
Competidor4,Product1,2019-05-05,38369910.25,Real,Prophet Base
Competidor4,Product1,2019-05-12,37140364.0,Real,Prophet Base
Competidor4,Product1,2019-05-19,39344948.5,Real,Prophet Base
Competidor4,Product1,2019-05-26,38737621.79,Real,Prophet Base
Competidor4,Product1,2019-06-02,38697455.0,Real,Prophet Base
Competidor4,Product1,2019-06-09,39372107.0,Real,Prophet Base
Competidor4,Product1,2019-06-16,37786228.0,Real,Prophet Base
Competidor4,Product1,2019-06-23,36865165.25,Real,Prophet Base
Competidor4,Product1,2019-06-30,39275107.75,Real,Prophet Base
Competidor4,Product1,2019-07-07,38612591.25,Real,Prophet Base
Competidor4,Product1,2019-07-14,38291358.44,Real,Prophet Base
Competidor4,Product1,2019-07-21,36530680.0,Real,Prophet Base
Competidor4,Product1,2019-07-28,39143608.25,Real,Prophet Base
Competidor4,Product1,2019-08-04,36145296.0,Real,Prophet Base
Competidor4,Product1,2019-08-11,40009287.4,Real,Prophet Base
Competidor4,Product1,2019-08-18,36810296.75,Real,Prophet Base
Competidor4,Product1,2019-08-25,38820199.75,Real,Prophet Base
Competidor4,Product1,2019-09-01,36942626.54,Real,Prophet Base
Competidor4,Product1,2019-09-08,38279728.71,Real,Prophet Base
Competidor4,Product1,2019-09-15,36713599.65,Real,Prophet Base
Competidor4,Product1,2019-09-22,38878726.0,Real,Prophet Base
Competidor4,Product1,2019-09-29,35239253.0,Real,Prophet Base
Competidor4,Product1,2019-10-06,38432345.25,Real,Prophet Base
Competidor4,Product1,2019-10-13,36626531.96,Real,Prophet Base
Competidor4,Product1,2019-10-20,37423232.75,Real,Prophet Base
Competidor4,Product1,2019-10-27,35426015.79,Real,Prophet Base
Competidor4,Product1,2019-11-03,36215819.75,Real,Prophet Base
Competidor4,Product1,2019-11-10,34014057.75,Real,Prophet Base
Competidor4,Product1,2019-11-17,35947355.25,Real,Prophet Base
Competidor4,Product1,2019-11-24,34028603.5,Real,Prophet Base
Competidor4,Product1,2019-12-01,34774497.46,Real,Prophet Base
Competidor4,Product1,2019-12-08,34167737.5,Real,Prophet Base
Competidor4,Product1,2019-12-15,35486692.0,Real,Prophet Base
Competidor4,Product1,2019-12-22,34993235.5,Real,Prophet Base
Competidor4,Product1,2019-12-29,33389735.0,Real,Prophet Base
Competidor4,Product1,2020-01-05,32728363.25,Real,Prophet Base
Competidor4,Product1,2020-01-12,34934400.25,Real,Prophet Base
Competidor4,Product1,2020-01-19,32240286.75,Real,Prophet Base
Competidor4,Product1,2020-01-26,34041982.5,Real,Prophet Base
Competidor4,Product1,2020-02-02,32138055.0,Real,Prophet Base
Competidor4,Product1,2020-02-09,35802476.75,Real,Prophet Base
Competidor4,Product1,2020-02-16,32606219.9,Real,Prophet Base
Competidor4,Product1,2020-02-23,35029269.7,Real,Prophet Base
Competidor4,Product1,2020-03-01,32625893.0,Real,Prophet Base
Competidor4,Product1,2020-03-08,36437347.4,Real,Prophet Base
Competidor4,Product1,2020-03-15,34198825.25,Real,Prophet Base
Competidor4,Product1,2020-03-22,42200682.75,Real,Prophet Base
Competidor4,Product1,2020-03-29,37661437.5,Real,Prophet Base
Competidor4,Product1,2020-04-05,34207787.5,Real,Prophet Base
Competidor4,Product1,2020-04-12,35882720.5,Real,Prophet Base
Competidor4,Product1,2020-04-19,36166056.75,Real,Prophet Base
Competidor4,Product1,2020-04-26,36210917.0,Real,Prophet Base
Competidor4,Product1,2020-05-03,38618483.0,Real,Prophet Base
Competidor4,Product1,2020-05-10,37436339.0,Real,Prophet Base
Competidor4,Product1,2020-05-17,38533462.0,Real,Prophet Base
Competidor4,Product1,2020-05-24,39405115.95,Real,Prophet Base
Competidor4,Product1,2020-05-31,39405115.95,Real,Prophet Base
Competidor4,Product1,2020-06-07,39735396.96,Real,Prophet Base
Competidor4,Product1,2020-06-14,40303443.0,Real,Prophet Base
Competidor4,Product1,2020-06-21,38516637.5,Real,Prophet Base
Competidor4,Product1,2020-06-28,39234425.0,Real,Prophet Base
Competidor4,Product1,2020-07-05,40522922.5,Real,Prophet Base
Competidor4,Product1,2020-07-12,40922353.5,Real,Prophet Base
Competidor4,Product1,2020-07-19,36855960.5,Real,Prophet Base
Competidor4,Product1,2020-07-26,39090646.0,Real,Prophet Base
Competidor4,Product1,2020-08-02,38049260.0,Real,Prophet Base
Competidor4,Product1,2020-08-09,40217447.0,Real,Prophet Base
Competidor4,Product1,2020-08-16,38656105.0,Real,Prophet Base
Competidor4,Product1,2020-08-23,40079036.0,Real,Prophet Base
Competidor4,Product1,2020-08-30,40079036.0,Real,Prophet Base
Competidor4,Product1,2020-09-06,39617169.0,Real,Prophet Base
Competidor4,Product1,2020-09-13,37106165.9,Real,Prophet Base
Competidor4,Product1,2020-09-20,38807681.5,Real,Prophet Base
Competidor4,Product1,2020-09-27,34755276.0,Real,Prophet Base
Competidor4,Product1,2020-10-04,37563381.6,Real,Prophet Base
Competidor4,Product1,2020-10-11,35868018.0,Real,Prophet Base
Competidor4,Product1,2020-10-18,37734625.5,Real,Prophet Base
Competidor4,Product1,2020-10-25,35599730.0,Real,Prophet Base
Competidor4,Product1,2020-11-01,37087770.6,Real,Prophet Base
Competidor4,Product1,2020-11-08,35526211.0,Real,Prophet Base
Competidor4,Product1,2020-11-15,37792064.0,Real,Prophet Base
Competidor4,Product1,2020-11-22,36434684.5,Real,Prophet Base
Competidor4,Product1,2020-11-29,36434684.5,Real,Prophet Base
Competidor4,Product1,2020-12-06,33813720.5,Real,Prophet Base
Competidor4,Product1,2020-12-13,36055664.5,Real,Prophet Base
Competidor4,Product1,2020-12-20,34595307.5,Real,Prophet Base
Competidor4,Product1,2020-12-27,33849890.0,Real,Prophet Base
Competidor4,Product1,2021-01-03,31207795.0,Real,Prophet Base
Competidor4,Product1,2021-01-10,35334323.0,Real,Prophet Base
Competidor4,Product1,2021-01-17,33762871.5,Real,Prophet Base
Competidor4,Product1,2021-01-24,34035296.0,Real,Prophet Base
Competidor4,Product1,2021-01-31,34035296.0,Real,Prophet Base
Competidor4,Product1,2021-02-07,34052469.0,Real,Prophet Base
Competidor4,Product1,2021-02-14,34059477.0,Real,Prophet Base
Competidor4,Product1,2021-02-21,28300917.0,Real,Prophet Base
Competidor4,Product1,2021-02-28,34875583.0,Real,Prophet Base
Competidor4,Product1,2021-03-07,35622364.5,Real,Prophet Base
Competidor4,Product1,2021-03-14,35386457.0,Real,Prophet Base
Competidor4,Product1,2021-03-21,36579541.5,Real,Prophet Base
Competidor4,Product1,2021-03-28,35087993.0,Real,Prophet Base
Competidor4,Product1,2021-04-04,35405867.0,Real,Prophet Base
Competidor4,Product1,2021-04-11,37117498.0,Real,Prophet Base
Competidor4,Product1,2021-04-18,37664791.5,Real,Prophet Base
Competidor4,Product1,2021-04-25,37058087.5,Real,Prophet Base
Competidor4,Product1,2021-05-02,37058087.5,Real,Prophet Base
Competidor4,Product1,2021-05-09,36727186.0,Real,Prophet Base
Competidor4,Product1,2021-05-16,35559095.5,Real,Prophet Base
Competidor4,Product1,2021-05-23,36699752.5,Real,Prophet Base
Competidor4,Product1,2021-05-30,36675305.0,Real,Prophet Base
Competidor4,Product1,2021-06-06,36270899.0,Real,Prophet Base
Competidor4,Product1,2021-06-13,37043403.0,Real,Prophet Base
Competidor4,Product1,2021-06-20,36884333.5,Real,Prophet Base
Competidor4,Product1,2021-06-27,36429139.5,Real,Prophet Base
Competidor4,Product1,2021-07-04,35404761.0,Real,Prophet Base
Competidor4,Product1,2021-07-11,35779298.4,Real,Prophet Base
Competidor4,Product1,2021-07-18,36336396.5,Real,Prophet Base
Competidor4,Product1,2021-07-25,36732620.3,Real,Prophet Base
Competidor4,Product1,2021-08-01,36732620.3,Real,Prophet Base
Competidor4,Product1,2021-08-08,36359420.0,Real,Prophet Base
Competidor4,Product1,2021-08-15,35790985.46,Real,Prophet Base
Competidor4,Product1,2021-08-22,37011707.5,Real,Prophet Base
Competidor4,Product1,2021-08-29,34546959.8,Real,Prophet Base
Competidor4,Product1,2021-09-05,35382076.8,Real,Prophet Base
Competidor4,Product1,2021-09-12,34148958.1,Real,Prophet Base
Competidor4,Product1,2021-09-19,37409440.4,Real,Prophet Base
Competidor4,Product1,2021-09-26,34064797.0,Real,Prophet Base
Competidor4,Product1,2021-10-03,34064797.0,Real,Prophet Base
Competidor4,Product1,2021-10-10,34887114.9,Real,Prophet Base
Competidor4,Product1,2021-10-17,34623656.6,Real,Prophet Base
Competidor4,Product1,2021-10-24,35239516.0,Real,Prophet Base
Competidor4,Product1,2021-10-31,33809194.5,Real,Prophet Base
Competidor4,Product1,2021-11-07,33951018.5,Real,Prophet Base
Competidor4,Product1,2021-11-14,32813253.3,Real,Prophet Base
Competidor4,Product1,2021-11-21,34451660.0,Real,Prophet Base
Competidor4,Product1,2021-11-28,31440462.7,Real,Prophet Base
Competidor4,Product1,2021-12-05,32307930.5,Real,Prophet Base
Competidor4,Product1,2021-12-12,31927950.3,Real,Prophet Base
Competidor4,Product1,2021-12-19,34062149.7,Real,Prophet Base
Competidor4,Product1,2021-12-26,32379473.0,Real,Prophet Base
Competidor4,Product1,2022-01-02,32379473.0,Real,Prophet Base
Competidor4,Product1,2022-01-09,31737470.5,Real,Prophet Base
Competidor4,Product1,2022-01-16,29726226.5,Real,Prophet Base
Competidor4,Product1,2022-01-23,28945026.1,Real,Prophet Base
Competidor4,Product1,2022-01-30,29554553.0,Real,Prophet Base
Competidor4,Product1,2022-02-06,29651809.0,Real,Prophet Base
Competidor4,Product1,2022-02-13,30777430.5,Real,Prophet Base
Competidor4,Product1,2022-02-20,32502262.6,Real,Prophet Base
Competidor4,Product1,2022-02-27,32143846.0,Real,Prophet Base
Competidor4,Product1,2022-03-06,32506197.1,Real,Prophet Base
Competidor4,Product1,2022-03-13,32325324.3,Real,Prophet Base
Competidor4,Product1,2022-03-20,31715527.2,Real,Prophet Base
Competidor4,Product1,2022-03-27,32994861.0,Real,Prophet Base
Competidor4,Product1,2022-04-03,34502930.5,Real,Prophet Base
Competidor4,Product1,2022-04-10,32263526.0,Real,Prophet Base
Competidor4,Product1,2022-04-17,31326462.5,Real,Prophet Base
Competidor4,Product1,2022-04-24,32592038.0,Real,Prophet Base
Competidor4,Product1,2022-05-01,32592038.0,Real,Prophet Base
Competidor4,Product1,2022-05-08,33457145.0,Real,Prophet Base
Competidor4,Product1,2022-05-15,32974662.196004428,Pronóstico,Prophet Base
Competidor4,Product1,2022-05-22,32837578.434955332,Pronóstico,Prophet Base
Competidor4,Product1,2022-05-29,32461463.44758069,Pronóstico,Prophet Base
Competidor4,Product1,2022-06-05,31978806.50195583,Pronóstico,Prophet Base
Competidor4,Product1,2022-06-12,31588617.167957235,Pronóstico,Prophet Base
Competidor4,Product1,2022-06-19,31283362.808510154,Pronóstico,Prophet Base
Competidor4,Product1,2022-06-26,30931112.673370823,Pronóstico,Prophet Base
Competidor4,Product1,2022-07-03,30584470.82740823,Pronóstico,Prophet Base
Competidor4,Product1,2022-07-10,30522389.523376424,Pronóstico,Prophet Base
Competidor4,Product1,2022-07-17,30872632.026575603,Pronóstico,Prophet Base
Competidor4,Product1,2022-07-24,31295478.963908356,Pronóstico,Prophet Base
Competidor4,Product1,2022-07-31,31251465.604479596,Pronóstico,Prophet Base
Competidor4,Product1,2022-08-07,30662392.814663358,Pronóstico,Prophet Base
Competidor4,Product1,2022-08-14,30171820.291184895,Pronóstico,Prophet Base
Competidor4,Product1,2022-08-21,30562640.313931823,Pronóstico,Prophet Base
Competidor4,Product1,2022-08-28,31882776.50521332,Pronóstico,Prophet Base
Competidor4,Product1,2022-09-04,33275690.020251762,Pronóstico,Prophet Base
Competidor4,Product1,2022-09-11,33787869.04071465,Pronóstico,Prophet Base
Competidor4,Product1,2022-09-18,33313132.160253443,Pronóstico,Prophet Base
Competidor4,Product1,2022-09-25,32644490.21866459,Pronóstico,Prophet Base
Competidor4,Product1,2022-10-02,32597221.832666006,Pronóstico,Prophet Base
Competidor4,Product1,2022-10-09,33198198.070257083,Pronóstico,Prophet Base
Competidor4,Product1,2022-10-16,33809797.9483226,Pronóstico,Prophet Base
Competidor4,Product1,2022-10-23,33950212.077532604,Pronóstico,Prophet Base
Competidor4,Product1,2022-10-30,33808709.50782718,Pronóstico,Prophet Base
Competidor5,Product1,2019-01-06,4374727.0,Real,Prophet Base
Competidor5,Product1,2019-01-13,3207331.0,Real,Prophet Base
Competidor5,Product1,2019-01-20,3339479.0,Real,Prophet Base
Competidor5,Product1,2019-01-27,3525728.0,Real,Prophet Base
Competidor5,Product1,2019-02-03,4265137.0,Real,Prophet Base
Competidor5,Product1,2019-02-10,4977378.0,Real,Prophet Base
Competidor5,Product1,2019-02-17,3122006.0,Real,Prophet Base
Competidor5,Product1,2019-02-24,3338361.0,Real,Prophet Base
Competidor5,Product1,2019-03-03,3512670.0,Real,Prophet Base
Competidor5,Product1,2019-03-10,3893406.0,Real,Prophet Base
Competidor5,Product1,2019-03-17,4548177.0,Real,Prophet Base
Competidor5,Product1,2019-03-24,5216008.0,Real,Prophet Base
Competidor5,Product1,2019-03-31,3090287.0,Real,Prophet Base
Competidor5,Product1,2019-04-07,3344723.0,Real,Prophet Base
Competidor5,Product1,2019-04-14,3677999.0,Real,Prophet Base
Competidor5,Product1,2019-04-21,3973583.0,Real,Prophet Base
Competidor5,Product1,2019-04-28,5279475.0,Real,Prophet Base
Competidor5,Product1,2019-05-05,3312839.0,Real,Prophet Base
Competidor5,Product1,2019-05-12,3640552.0,Real,Prophet Base
Competidor5,Product1,2019-05-19,4331712.0,Real,Prophet Base
Competidor5,Product1,2019-05-26,5076637.0,Real,Prophet Base
Competidor5,Product1,2019-06-02,3971782.0,Real,Prophet Base
Competidor5,Product1,2019-06-09,5440865.0,Real,Prophet Base
Competidor5,Product1,2019-06-16,3275423.0,Real,Prophet Base
Competidor5,Product1,2019-06-23,4117137.0,Real,Prophet Base
Competidor5,Product1,2019-06-30,3551314.0,Real,Prophet Base
Competidor5,Product1,2019-07-07,4369707.0,Real,Prophet Base
Competidor5,Product1,2019-07-14,3425829.0,Real,Prophet Base
Competidor5,Product1,2019-07-21,4080492.0,Real,Prophet Base
Competidor5,Product1,2019-07-28,4672027.0,Real,Prophet Base
Competidor5,Product1,2019-08-04,3291076.0,Real,Prophet Base
Competidor5,Product1,2019-08-11,3734236.0,Real,Prophet Base
Competidor5,Product1,2019-08-18,4131930.0,Real,Prophet Base
Competidor5,Product1,2019-08-25,5187530.0,Real,Prophet Base
Competidor5,Product1,2019-09-01,3463305.0,Real,Prophet Base
Competidor5,Product1,2019-09-08,3423865.0,Real,Prophet Base
Competidor5,Product1,2019-09-15,4344010.0,Real,Prophet Base
Competidor5,Product1,2019-09-22,5202602.0,Real,Prophet Base
Competidor5,Product1,2019-09-29,2922966.0,Real,Prophet Base
Competidor5,Product1,2019-10-06,3295047.0,Real,Prophet Base
Competidor5,Product1,2019-10-13,3666887.0,Real,Prophet Base
Competidor5,Product1,2019-10-20,4220527.0,Real,Prophet Base
Competidor5,Product1,2019-10-27,4507053.0,Real,Prophet Base
Competidor5,Product1,2019-11-03,3068050.0,Real,Prophet Base
Competidor5,Product1,2019-11-10,3412852.0,Real,Prophet Base
Competidor5,Product1,2019-11-17,4149640.0,Real,Prophet Base
Competidor5,Product1,2019-11-24,4679273.0,Real,Prophet Base
Competidor5,Product1,2019-12-01,2933727.0,Real,Prophet Base
Competidor5,Product1,2019-12-08,3334222.0,Real,Prophet Base
Competidor5,Product1,2019-12-15,3763175.0,Real,Prophet Base
