timestamp,cash,altcoin,value,exposure
1739721600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739736000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739750400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739764800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739779200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739793600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739808000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739822400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739836800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739851200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739865600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739880000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739894400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739908800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739923200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739937600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739952000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739966400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739980800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1739995200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740009600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740024000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740038400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740052800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740067200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740081600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740096000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740110400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740124800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740139200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740153600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740168000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740182400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740196800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740211200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740225600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740240000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740254400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740268800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740283200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740297600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740312000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740326400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740340800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740355200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740369600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740384000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740398400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740412800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740427200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740441600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740456000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740470400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740484800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740499200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740513600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740528000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740542400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740556800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740571200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740585600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740600000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740614400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740628800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740643200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740657600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740672000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740686400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740700800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740715200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740729600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740744000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740758400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740772800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740787200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740801600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740816000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740830400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740844800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740859200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740873600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740888000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740902400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740916800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740931200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740945600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740960000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740974400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1740988800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741003200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741017600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741032000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741046400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741060800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741075200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741089600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741104000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741118400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741132800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741147200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741161600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741176000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741190400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741204800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741219200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741233600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741248000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741262400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741276800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741291200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741305600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741320000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741334400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741348800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741363200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741377600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741392000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741406400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741420800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741435200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741449600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741464000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741478400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741492800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741507200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741521600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741536000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741550400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741564800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741579200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741593600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741608000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741622400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741636800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741651200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741665600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741680000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741694400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741708800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741723200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741737600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741752000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741766400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741780800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741795200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741809600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741824000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741838400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741852800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741867200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741881600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741896000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741910400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741924800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741939200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741953600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741968000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741982400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1741996800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742011200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742025600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742040000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742054400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742068800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742083200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742097600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742112000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742126400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742140800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742155200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742169600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742184000000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742198400000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742212800000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742227200000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742241600000,1002853.7861762047,0.0,1002853.7861762047,0.0
1742256000000,978767.2439398246,-193.86621722294734,1002853.7861762047,24068.490868228913
1742270400000,1003021.0902983404,0.0,1003021.0902983404,0.0
1742284800000,1003021.0902983404,0.0,1003021.0902983404,0.0
1742299200000,978930.5297515548,-196.39802698180773,1003021.0902983404,24072.506167160172
1742313600000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742328000000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742342400000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742356800000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742371200000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742385600000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742400000000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742414400000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742428800000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742443200000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742457600000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742472000000,1003308.7952410512,0.0,1003308.7952410512,0.0
1742486400000,1003308.7952410512,0.0,1003308.7952410512,0.0
